trade_id,trade_date,settlement_date,counterparty,asset,trade_type,currency,expected_amounts,settled_amount,status,break_amount,abs_break_amount,risk_level,break_direction
TRD047674,2025-12-24,2025-12-29,DEUTSCHE BANK,AMZN,SELL,USD,3001036.61,3585634.5,SETTLED,-584597.8900000001,584597.8900000001,medium,over payment
TRD047686,2025-10-25,2025-10-26,HSBC,RELIANCE,BUY,INR,3360552.02,4000151.25,SETTLED,-639599.23,639599.23,medium,over payment
TRD047689,2025-09-12,2025-09-13,JP MORGAN,TSLA,SELL,JPY,502452.42,489733.1,MISMATCHED,12719.320000000007,12719.320000000007,low,underpayment
TRD047691,2025-08-24,2025-08-25,DEUTSCHE BANK,MSFT,SELL,JPY,4457640.99,5658519.1,MISMATCHED,-1200878.1099999994,1200878.1099999994,high,over payment
TRD047702,2025-11-16,2025-11-21,BARCLAYS,MSFT,BUY,INR,4060039.96,5755687.8,FAILED,-1695647.8399999999,1695647.8399999999,high,over payment
TRD047720,2025-09-19,2025-09-20,MORGAN STANLEY,SENSEX,BUY,EUR,4772912.02,3907417.42,PENDING,865494.5999999996,865494.5999999996,medium,underpayment
TRD047721,2025-06-27,2025-07-02,BARCLAYS,TCS,BUY,EUR,3698917.3,5065203.15,PENDING,-1366285.8500000006,1366285.8500000006,high,over payment
TRD047730,2025-04-30,2025-05-04,BARCLAYS,TSLA,SELL,INR,876579.82,911762.72,FAILED,-35182.90000000002,35182.90000000002,low,over payment
TRD047733,2025-01-16,2025-01-19,BARCLAYS,AMZN,BUY,EUR,1222201.06,793392.0,SETTLED,428809.06000000006,428809.06000000006,medium,underpayment
TRD047734,2025-04-30,2025-05-01,GOLDMAN SACHS,SENSEX,SELL,JPY,59847.29,82895.33,SETTLED,-23048.04,23048.04,low,over payment
TRD047740,2025-01-27,2025-02-01,GOLDMAN SACHS,SENSEX,SELL,GBP,4143430.32,3120715.75,SETTLED,1022714.5699999998,1022714.5699999998,high,underpayment
TRD047745,2025-07-28,2025-07-30,BARCLAYS,INFY,BUY,GBP,2766282.1,2883765.19,SETTLED,-117483.08999999985,117483.08999999985,medium,over payment
TRD047748,2025-07-03,2025-07-08,CITI BANK,INFY,SELL,USD,2197395.06,2836091.35,SETTLED,-638696.29,638696.29,medium,over payment
TRD047753,2025-09-10,2025-09-11,UBS,AAPL,BUY,EUR,4437589.02,3681887.15,SETTLED,755701.8699999996,755701.8699999996,medium,underpayment
TRD047754,2025-10-12,2025-10-13,UBS,INFY,BUY,GBP,2603105.16,2546772.01,SETTLED,56333.15000000037,56333.15000000037,low,underpayment
TRD047764,2025-01-19,2025-01-21,BARCLAYS,TCS,SELL,JPY,2162568.7,1500587.04,PENDING,661981.6600000001,661981.6600000001,medium,underpayment
TRD047776,2025-10-20,2025-10-25,CITI BANK,AAPL,SELL,USD,3952439.99,3824742.56,SETTLED,127697.43000000017,127697.43000000017,medium,underpayment
TRD047787,2025-02-05,2025-02-09,HSBC,INFY,BUY,INR,4269570.5,3553163.33,SETTLED,716407.1699999999,716407.1699999999,medium,underpayment
TRD047795,2025-07-24,2025-07-27,GOLDMAN SACHS,GOOGL,SELL,INR,1418667.78,1821067.69,PENDING,-402399.9099999999,402399.9099999999,medium,over payment
TRD047804,2025-10-17,2025-10-20,UBS,INFY,SELL,EUR,3980744.1,4335449.92,SETTLED,-354705.81999999983,354705.81999999983,medium,over payment
TRD047821,2025-04-28,2025-05-01,HSBC,RELIANCE,SELL,EUR,3606987.8,2702908.01,SETTLED,904079.79,904079.79,medium,underpayment
TRD047823,2025-01-03,2025-01-05,GOLDMAN SACHS,NIFTY50,SELL,USD,4372652.51,2393541.27,SETTLED,1979111.2399999998,1979111.2399999998,high,underpayment
TRD047826,2025-07-12,2025-07-16,UBS,AMZN,BUY,JPY,4330946.29,2595113.22,SETTLED,1735833.0699999998,1735833.0699999998,high,underpayment
TRD047840,2025-06-10,2025-06-14,BARCLAYS,TCS,BUY,USD,2398495.42,1387426.61,PENDING,1011068.8099999998,1011068.8099999998,high,underpayment
TRD047845,2025-09-08,2025-09-12,HSBC,GOOGL,BUY,GBP,4295764.52,6253841.12,SETTLED,-1958076.6000000006,1958076.6000000006,high,over payment
TRD047848,2025-06-25,2025-06-28,DEUTSCHE BANK,SENSEX,BUY,EUR,4591334.89,6770620.5,SETTLED,-2179285.6100000003,2179285.6100000003,high,over payment
TRD047857,2025-09-26,2025-10-01,GOLDMAN SACHS,INFY,BUY,JPY,2035936.63,1653367.69,SETTLED,382568.93999999994,382568.93999999994,medium,underpayment
TRD047870,2025-02-08,2025-02-09,HSBC,AMZN,BUY,EUR,2867719.85,3616039.34,SETTLED,-748319.4899999998,748319.4899999998,medium,over payment
TRD047871,2025-10-03,2025-10-05,GOLDMAN SACHS,TSLA,SELL,INR,487461.82,644883.02,SETTLED,-157421.2,157421.2,medium,over payment
TRD047876,2025-08-03,2025-08-08,CITI BANK,NIFTY50,BUY,INR,2140974.48,2014088.18,SETTLED,126886.30000000005,126886.30000000005,medium,underpayment
TRD047883,2025-06-23,2025-06-27,HSBC,TCS,BUY,EUR,2579958.86,2934126.01,SETTLED,-354167.1499999999,354167.1499999999,medium,over payment
TRD047884,2025-01-12,2025-01-17,GOLDMAN SACHS,NIFTY50,BUY,EUR,4085703.4,5865245.48,PENDING,-1779542.0800000005,1779542.0800000005,high,over payment
TRD047888,2025-10-03,2025-10-07,CITI BANK,SENSEX,BUY,INR,4991735.56,2574952.65,SETTLED,2416782.9099999997,2416782.9099999997,high,underpayment
TRD047892,2025-09-13,2025-09-14,DEUTSCHE BANK,TCS,BUY,INR,2542198.3,3260440.27,SETTLED,-718241.9700000002,718241.9700000002,medium,over payment
TRD047896,2025-09-28,2025-09-30,HSBC,TSLA,SELL,JPY,1622726.76,2231796.59,SETTLED,-609069.8299999998,609069.8299999998,medium,over payment
TRD047902,2025-02-22,2025-02-27,UBS,TSLA,SELL,JPY,3415597.25,3384296.97,FAILED,31300.279999999795,31300.279999999795,low,underpayment
TRD047903,2025-03-12,2025-03-14,DEUTSCHE BANK,MSFT,BUY,INR,1941991.62,971268.72,PENDING,970722.9000000001,970722.9000000001,medium,underpayment
TRD047912,2025-05-26,2025-05-31,HSBC,AMZN,SELL,EUR,3587656.36,3087565.18,SETTLED,500091.1799999997,500091.1799999997,medium,underpayment
TRD047914,2025-05-20,2025-05-23,MORGAN STANLEY,TSLA,SELL,USD,405648.63,476552.6,SETTLED,-70903.96999999997,70903.96999999997,low,over payment
TRD047920,2025-01-07,2025-01-09,UBS,NIFTY50,SELL,GBP,1377676.86,1226108.18,FAILED,151568.68000000017,151568.68000000017,medium,underpayment
TRD047921,2025-04-17,2025-04-18,UBS,AAPL,BUY,USD,909330.24,848859.67,SETTLED,60470.56999999995,60470.56999999995,low,underpayment
TRD047923,2025-01-29,2025-02-03,BARCLAYS,MSFT,BUY,USD,1108828.41,1426970.35,PENDING,-318141.9400000002,318141.9400000002,medium,over payment
TRD047925,2025-07-25,2025-07-27,CITI BANK,RELIANCE,BUY,INR,487636.04,376278.16,SETTLED,111357.88,111357.88,medium,underpayment
TRD047936,2025-12-13,2025-12-16,JP MORGAN,NIFTY50,BUY,INR,826983.68,888985.13,SETTLED,-62001.44999999995,62001.44999999995,low,over payment
TRD047944,2025-01-24,2025-01-28,UBS,NIFTY50,SELL,INR,1243199.44,1742712.56,FAILED,-499513.1200000001,499513.1200000001,medium,over payment
TRD047953,2025-12-18,2025-12-19,HSBC,NIFTY50,BUY,JPY,4636901.2,3885319.22,SETTLED,751581.98,751581.98,medium,underpayment
TRD047956,2025-08-20,2025-08-24,CITI BANK,GOOGL,BUY,JPY,3784863.86,4463701.98,SETTLED,-678838.1200000006,678838.1200000006,medium,over payment
TRD047973,2025-08-12,2025-08-17,CITI BANK,MSFT,SELL,INR,1326025.37,1575249.09,FAILED,-249223.71999999997,249223.71999999997,medium,over payment
TRD047974,2025-09-02,2025-09-05,BARCLAYS,AMZN,BUY,INR,3498602.23,2485315.49,SETTLED,1013286.7399999998,1013286.7399999998,high,underpayment
TRD047984,2025-01-14,2025-01-15,MORGAN STANLEY,TSLA,SELL,JPY,2300800.34,1348359.86,SETTLED,952440.4799999997,952440.4799999997,medium,underpayment
TRD047985,2025-03-23,2025-03-27,HSBC,NIFTY50,SELL,INR,1706261.45,1457227.81,FAILED,249033.6399999999,249033.6399999999,medium,underpayment
TRD047990,2025-09-03,2025-09-05,UBS,TSLA,BUY,GBP,2964051.19,2402519.41,SETTLED,561531.7799999998,561531.7799999998,medium,underpayment
TRD048000,2025-07-19,2025-07-22,MORGAN STANLEY,NIFTY50,BUY,EUR,1685942.89,1906262.09,MISMATCHED,-220319.2000000002,220319.2000000002,medium,over payment
TRD048006,2025-10-07,2025-10-09,HSBC,MSFT,BUY,GBP,1273670.09,1891059.91,SETTLED,-617389.8199999998,617389.8199999998,medium,over payment
TRD048011,2025-12-10,2025-12-15,MORGAN STANLEY,MSFT,SELL,INR,3271583.93,4324464.02,SETTLED,-1052880.0899999994,1052880.0899999994,high,over payment
TRD048018,2025-09-08,2025-09-12,CITI BANK,TCS,SELL,JPY,1290612.16,1114168.77,SETTLED,176443.3899999999,176443.3899999999,medium,underpayment
TRD048024,2025-08-06,2025-08-08,BARCLAYS,TCS,SELL,USD,246467.43,355081.88,SETTLED,-108614.45000000001,108614.45000000001,medium,over payment
TRD048027,2025-12-26,2025-12-29,DEUTSCHE BANK,SENSEX,BUY,USD,3618499.42,4123776.04,SETTLED,-505276.6200000001,505276.6200000001,medium,over payment
TRD048042,2025-06-25,2025-06-28,MORGAN STANLEY,TCS,SELL,EUR,707148.51,534376.61,SETTLED,172771.90000000002,172771.90000000002,medium,underpayment
TRD048045,2025-03-05,2025-03-09,BARCLAYS,TSLA,SELL,USD,4107286.97,4524959.42,SETTLED,-417672.4499999997,417672.4499999997,medium,over payment
TRD048046,2025-10-28,2025-10-30,BARCLAYS,TSLA,SELL,JPY,790559.0,674095.66,PENDING,116463.33999999997,116463.33999999997,medium,underpayment
TRD048055,2025-02-24,2025-02-25,MORGAN STANLEY,AMZN,BUY,JPY,3740761.69,2544768.58,PENDING,1195993.1099999999,1195993.1099999999,high,underpayment
TRD048056,2025-06-07,2025-06-12,HSBC,GOOGL,SELL,JPY,769083.62,423065.48,SETTLED,346018.14,346018.14,medium,underpayment
TRD048073,2025-02-12,2025-02-13,GOLDMAN SACHS,GOOGL,SELL,JPY,4633287.55,6768847.21,SETTLED,-2135559.66,2135559.66,high,over payment
TRD048076,2025-04-23,2025-04-27,BARCLAYS,GOOGL,BUY,JPY,3888836.01,2739066.47,SETTLED,1149769.5399999996,1149769.5399999996,high,underpayment
TRD048081,2025-10-19,2025-10-23,CITI BANK,AMZN,BUY,JPY,4024156.93,4113670.54,PENDING,-89513.60999999987,89513.60999999987,low,over payment
TRD048090,2025-02-12,2025-02-17,GOLDMAN SACHS,AMZN,SELL,GBP,1807446.93,1224778.59,SETTLED,582668.3399999999,582668.3399999999,medium,underpayment
TRD048096,2025-05-11,2025-05-15,BARCLAYS,INFY,SELL,EUR,4691579.52,5707353.61,SETTLED,-1015774.0900000008,1015774.0900000008,high,over payment
TRD048109,2025-05-14,2025-05-15,HSBC,TCS,BUY,JPY,233123.87,139206.59,SETTLED,93917.28,93917.28,low,underpayment
TRD048111,2025-10-30,2025-11-03,MORGAN STANLEY,GOOGL,SELL,USD,4424579.74,4220223.59,SETTLED,204356.15000000037,204356.15000000037,medium,underpayment
TRD048121,2025-03-29,2025-04-01,MORGAN STANLEY,TCS,BUY,USD,4723403.47,2563504.45,SETTLED,2159899.0199999996,2159899.0199999996,high,underpayment
TRD048124,2025-11-26,2025-11-28,HSBC,TCS,SELL,JPY,299353.57,174679.1,MISMATCHED,124674.47,124674.47,medium,underpayment
TRD048133,2025-07-01,2025-07-06,DEUTSCHE BANK,SENSEX,BUY,USD,4356397.37,5105636.37,SETTLED,-749239.0,749239.0,medium,over payment
TRD048140,2025-04-23,2025-04-27,HSBC,GOOGL,SELL,JPY,2201188.75,2351226.65,SETTLED,-150037.8999999999,150037.8999999999,medium,over payment
TRD048148,2025-10-12,2025-10-13,GOLDMAN SACHS,NIFTY50,BUY,USD,4070208.98,5246310.41,SETTLED,-1176101.4300000002,1176101.4300000002,high,over payment
TRD048155,2025-12-23,2025-12-24,UBS,MSFT,BUY,EUR,394717.94,330278.5,PENDING,64439.44,64439.44,low,underpayment
TRD048158,2025-05-30,2025-06-04,UBS,INFY,SELL,EUR,2150274.05,2685408.2,FAILED,-535134.1500000004,535134.1500000004,medium,over payment
TRD048159,2025-12-04,2025-12-07,GOLDMAN SACHS,TCS,SELL,JPY,3384758.77,3359971.39,PENDING,24787.37999999989,24787.37999999989,low,underpayment
TRD048187,2025-07-09,2025-07-10,MORGAN STANLEY,AMZN,SELL,EUR,3339446.45,3632360.34,SETTLED,-292913.88999999966,292913.88999999966,medium,over payment
TRD048189,2025-08-16,2025-08-17,JP MORGAN,TCS,SELL,GBP,4219968.16,6180577.93,SETTLED,-1960609.7699999996,1960609.7699999996,high,over payment
TRD048192,2025-04-26,2025-04-29,MORGAN STANLEY,NIFTY50,BUY,USD,2833698.4,3499176.17,SETTLED,-665477.77,665477.77,medium,over payment
TRD048201,2025-10-27,2025-10-31,UBS,INFY,SELL,INR,3138457.39,3634879.77,SETTLED,-496422.3799999999,496422.3799999999,medium,over payment
TRD048211,2025-04-08,2025-04-09,BARCLAYS,SENSEX,SELL,USD,3718650.0,2652049.04,SETTLED,1066600.96,1066600.96,high,underpayment
TRD048216,2025-08-06,2025-08-09,DEUTSCHE BANK,TCS,BUY,USD,1469062.85,1551444.57,SETTLED,-82381.71999999997,82381.71999999997,low,over payment
TRD048219,2025-09-11,2025-09-13,MORGAN STANLEY,RELIANCE,BUY,JPY,4068649.49,5671507.64,PENDING,-1602858.1499999994,1602858.1499999994,high,over payment
TRD048234,2025-01-06,2025-01-09,HSBC,AMZN,SELL,INR,4762782.99,6000237.83,PENDING,-1237454.8399999999,1237454.8399999999,high,over payment
TRD048240,2025-07-14,2025-07-19,CITI BANK,MSFT,SELL,EUR,3475108.76,4118542.99,MISMATCHED,-643434.2300000004,643434.2300000004,medium,over payment
TRD048243,2025-06-20,2025-06-25,JP MORGAN,INFY,BUY,GBP,577990.66,814242.07,PENDING,-236251.40999999992,236251.40999999992,medium,over payment
TRD048248,2025-08-26,2025-08-29,CITI BANK,AAPL,BUY,JPY,313243.48,354237.97,SETTLED,-40994.48999999999,40994.48999999999,low,over payment
TRD048250,2025-04-04,2025-04-08,HSBC,INFY,SELL,JPY,1866566.28,1500281.16,SETTLED,366285.1200000001,366285.1200000001,medium,underpayment
TRD048252,2025-05-08,2025-05-13,CITI BANK,TSLA,SELL,GBP,3337773.87,1932659.26,SETTLED,1405114.61,1405114.61,high,underpayment
TRD048258,2025-09-11,2025-09-14,JP MORGAN,SENSEX,SELL,EUR,660929.37,428685.11,SETTLED,232244.26,232244.26,medium,underpayment
TRD048261,2025-06-25,2025-06-26,BARCLAYS,MSFT,SELL,JPY,3794.91,4028.75,MISMATCHED,-233.84000000000015,233.84000000000015,low,over payment
TRD048265,2025-11-24,2025-11-27,JP MORGAN,GOOGL,BUY,GBP,4254668.26,5199759.27,PENDING,-945091.0099999998,945091.0099999998,medium,over payment
TRD048270,2025-01-18,2025-01-19,DEUTSCHE BANK,NIFTY50,BUY,INR,4439756.09,3590776.42,PENDING,848979.6699999999,848979.6699999999,medium,underpayment
TRD048275,2025-11-18,2025-11-23,JP MORGAN,SENSEX,SELL,GBP,1782827.73,2448626.7,SETTLED,-665798.9700000002,665798.9700000002,medium,over payment
TRD048291,2025-06-12,2025-06-17,BARCLAYS,RELIANCE,SELL,USD,2459350.6,1418769.48,SETTLED,1040581.1200000001,1040581.1200000001,high,underpayment
TRD048303,2025-12-03,2025-12-08,GOLDMAN SACHS,RELIANCE,BUY,EUR,1188255.54,897999.42,SETTLED,290256.12,290256.12,medium,underpayment
TRD048307,2025-09-24,2025-09-29,DEUTSCHE BANK,INFY,SELL,USD,3144159.88,2008825.45,SETTLED,1135334.43,1135334.43,high,underpayment
TRD048311,2025-11-13,2025-11-18,CITI BANK,INFY,SELL,JPY,4832610.33,4917401.51,SETTLED,-84791.1799999997,84791.1799999997,low,over payment
TRD048321,2025-01-21,2025-01-25,UBS,TSLA,BUY,JPY,626189.04,528789.58,SETTLED,97399.46000000008,97399.46000000008,low,underpayment
TRD048322,2025-08-29,2025-09-03,DEUTSCHE BANK,AMZN,BUY,JPY,615434.3,545175.06,SETTLED,70259.23999999999,70259.23999999999,low,underpayment
TRD048344,2025-09-12,2025-09-17,UBS,GOOGL,SELL,EUR,1391635.2,1686150.32,SETTLED,-294515.1200000001,294515.1200000001,medium,over payment
TRD048350,2025-09-03,2025-09-05,GOLDMAN SACHS,GOOGL,SELL,JPY,1789231.29,1437103.09,PENDING,352128.19999999995,352128.19999999995,medium,underpayment
TRD048362,2025-10-16,2025-10-17,JP MORGAN,RELIANCE,SELL,JPY,2440582.18,1879225.26,SETTLED,561356.9200000002,561356.9200000002,medium,underpayment
TRD048363,2025-03-01,2025-03-02,DEUTSCHE BANK,TSLA,SELL,USD,2046752.54,1712095.69,PENDING,334656.8500000001,334656.8500000001,medium,underpayment
TRD048369,2025-10-23,2025-10-25,MORGAN STANLEY,SENSEX,BUY,EUR,1235959.0,819503.32,PENDING,416455.68000000005,416455.68000000005,medium,underpayment
TRD048385,2025-04-28,2025-05-02,MORGAN STANLEY,AMZN,SELL,GBP,4898814.71,6928097.01,SETTLED,-2029282.2999999998,2029282.2999999998,high,over payment
TRD048388,2025-08-10,2025-08-11,UBS,AAPL,BUY,INR,2419377.68,2029751.15,SETTLED,389626.53000000026,389626.53000000026,medium,underpayment
TRD048393,2025-11-03,2025-11-07,JP MORGAN,MSFT,BUY,INR,2742185.33,1577339.25,FAILED,1164846.08,1164846.08,high,underpayment
TRD048396,2025-12-20,2025-12-24,GOLDMAN SACHS,INFY,SELL,USD,4937908.14,3313079.21,SETTLED,1624828.9299999997,1624828.9299999997,high,underpayment
TRD048401,2025-09-01,2025-09-04,UBS,TCS,BUY,INR,2048435.44,2484289.18,SETTLED,-435853.7400000002,435853.7400000002,medium,over payment
TRD048402,2025-05-16,2025-05-21,HSBC,GOOGL,SELL,USD,820207.24,920064.83,PENDING,-99857.58999999997,99857.58999999997,low,over payment
TRD048406,2025-03-27,2025-04-01,CITI BANK,TCS,SELL,EUR,1566486.01,2301429.64,SETTLED,-734943.6300000001,734943.6300000001,medium,over payment
TRD048413,2025-12-28,2026-01-02,JP MORGAN,TCS,BUY,JPY,3638788.91,1993571.84,SETTLED,1645217.07,1645217.07,high,underpayment
TRD048417,2025-06-15,2025-06-17,HSBC,RELIANCE,SELL,EUR,97447.89,57211.13,FAILED,40236.76,40236.76,low,underpayment
TRD048420,2025-06-17,2025-06-20,CITI BANK,TSLA,SELL,EUR,1987222.83,1121816.95,FAILED,865405.8800000001,865405.8800000001,medium,underpayment
TRD048421,2025-08-25,2025-08-29,HSBC,INFY,SELL,GBP,1423909.3,1957628.94,SETTLED,-533719.6399999999,533719.6399999999,medium,over payment
TRD048425,2025-02-07,2025-02-09,UBS,GOOGL,BUY,EUR,409642.87,374783.03,SETTLED,34859.83999999997,34859.83999999997,low,underpayment
TRD048429,2025-09-03,2025-09-06,DEUTSCHE BANK,NIFTY50,BUY,INR,4832408.62,4748345.64,SETTLED,84062.98000000045,84062.98000000045,low,underpayment
TRD048436,2025-03-04,2025-03-05,CITI BANK,INFY,BUY,GBP,4479386.46,3670358.15,MISMATCHED,809028.31,809028.31,medium,underpayment
TRD048437,2025-03-14,2025-03-16,JP MORGAN,GOOGL,SELL,JPY,4554023.18,6087002.37,SETTLED,-1532979.1900000004,1532979.1900000004,high,over payment
TRD048456,2025-12-20,2025-12-23,MORGAN STANLEY,RELIANCE,BUY,USD,4217135.29,5147066.96,SETTLED,-929931.6699999999,929931.6699999999,medium,over payment
TRD048457,2025-11-12,2025-11-16,UBS,RELIANCE,BUY,JPY,1482025.75,1717870.48,SETTLED,-235844.72999999998,235844.72999999998,medium,over payment
TRD048459,2025-01-07,2025-01-11,UBS,NIFTY50,BUY,EUR,1096169.12,1489034.78,SETTLED,-392865.6599999999,392865.6599999999,medium,over payment
TRD048467,2025-07-04,2025-07-06,UBS,SENSEX,BUY,USD,367924.89,329082.64,SETTLED,38842.25,38842.25,low,underpayment
TRD048472,2025-11-24,2025-11-26,MORGAN STANLEY,RELIANCE,BUY,EUR,849647.44,1236813.14,SETTLED,-387165.69999999995,387165.69999999995,medium,over payment
TRD048475,2025-05-26,2025-05-30,HSBC,AMZN,BUY,JPY,857932.86,1243261.25,SETTLED,-385328.39,385328.39,medium,over payment
TRD048485,2025-10-31,2025-11-04,CITI BANK,SENSEX,BUY,JPY,2085499.78,1985795.37,SETTLED,99704.40999999992,99704.40999999992,low,underpayment
TRD048491,2025-05-05,2025-05-08,DEUTSCHE BANK,SENSEX,BUY,GBP,1468427.6,2011077.33,PENDING,-542649.73,542649.73,medium,over payment
TRD048498,2025-02-21,2025-02-26,HSBC,MSFT,SELL,GBP,1695520.12,882538.57,SETTLED,812981.5500000002,812981.5500000002,medium,underpayment
TRD048500,2025-03-01,2025-03-05,HSBC,SENSEX,SELL,USD,336450.02,363463.08,SETTLED,-27013.059999999998,27013.059999999998,low,over payment
TRD048502,2025-02-25,2025-03-02,CITI BANK,AMZN,SELL,USD,1727486.21,1987875.69,SETTLED,-260389.47999999998,260389.47999999998,medium,over payment
TRD048517,2025-12-17,2025-12-18,GOLDMAN SACHS,INFY,SELL,USD,3792922.36,3868943.27,FAILED,-76020.91000000015,76020.91000000015,low,over payment
TRD048519,2025-11-09,2025-11-14,MORGAN STANLEY,TSLA,BUY,GBP,3325575.62,2671563.13,SETTLED,654012.4900000002,654012.4900000002,medium,underpayment
TRD048525,2025-01-21,2025-01-25,JP MORGAN,TCS,SELL,GBP,730118.91,758622.68,FAILED,-28503.77000000002,28503.77000000002,low,over payment
TRD048527,2025-03-01,2025-03-06,UBS,RELIANCE,SELL,INR,903168.84,745086.28,SETTLED,158082.55999999994,158082.55999999994,medium,underpayment
TRD048530,2025-09-11,2025-09-14,GOLDMAN SACHS,INFY,BUY,USD,3709150.91,1963865.98,SETTLED,1745284.9300000002,1745284.9300000002,high,underpayment
TRD048534,2025-06-10,2025-06-13,MORGAN STANLEY,MSFT,BUY,JPY,1354304.77,1302949.55,SETTLED,51355.21999999997,51355.21999999997,low,underpayment
TRD048557,2025-02-03,2025-02-06,JP MORGAN,TSLA,SELL,GBP,1450444.57,1888472.37,SETTLED,-438027.80000000005,438027.80000000005,medium,over payment
TRD048576,2025-03-19,2025-03-24,JP MORGAN,INFY,SELL,INR,813293.3,1109507.15,SETTLED,-296213.84999999986,296213.84999999986,medium,over payment
TRD048577,2025-05-09,2025-05-11,HSBC,MSFT,BUY,JPY,1431293.99,1986353.09,SETTLED,-555059.1000000001,555059.1000000001,medium,over payment
TRD048588,2025-11-21,2025-11-26,HSBC,RELIANCE,BUY,JPY,2366923.66,1886982.17,SETTLED,479941.4900000002,479941.4900000002,medium,underpayment
TRD048598,2025-04-03,2025-04-06,GOLDMAN SACHS,AMZN,BUY,INR,654142.82,925259.32,SETTLED,-271116.5,271116.5,medium,over payment
TRD048612,2025-07-17,2025-07-20,MORGAN STANLEY,MSFT,BUY,INR,3056407.42,2243596.28,SETTLED,812811.1400000001,812811.1400000001,medium,underpayment
TRD048613,2025-08-01,2025-08-02,MORGAN STANLEY,NIFTY50,BUY,USD,4934140.99,4954188.94,SETTLED,-20047.950000000186,20047.950000000186,low,over payment
TRD048618,2025-01-04,2025-01-05,JP MORGAN,TSLA,SELL,GBP,3805603.46,2627742.25,SETTLED,1177861.21,1177861.21,high,underpayment
TRD048629,2025-01-31,2025-02-01,CITI BANK,AMZN,SELL,USD,3884795.5,3906255.34,SETTLED,-21459.83999999985,21459.83999999985,low,over payment
TRD048631,2025-04-29,2025-05-04,CITI BANK,AMZN,SELL,INR,280166.62,186828.0,SETTLED,93338.62,93338.62,low,underpayment
TRD048633,2025-12-19,2025-12-22,BARCLAYS,RELIANCE,SELL,GBP,4608010.37,2508105.4,SETTLED,2099904.97,2099904.97,high,underpayment
TRD048639,2025-12-18,2025-12-22,UBS,AAPL,SELL,JPY,4808746.01,4282883.55,SETTLED,525862.46,525862.46,medium,underpayment
TRD048643,2025-11-28,2025-12-01,DEUTSCHE BANK,AAPL,BUY,GBP,3348985.65,3296761.21,SETTLED,52224.439999999944,52224.439999999944,low,underpayment
TRD048644,2025-11-10,2025-11-12,HSBC,SENSEX,SELL,INR,811184.56,587445.83,SETTLED,223738.7300000001,223738.7300000001,medium,underpayment
